inchikey,s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,s_64,s_65,s_66,s_67,s_68,s_69,s_70,s_71,s_72,s_73,s_74,s_75,s_76,s_77,s_78,s_79,s_80,s_81,s_82,s_83,s_84,s_85,s_86,s_87,s_88,s_89,s_90,s_91,s_92,s_93,s_94,s_95,s_96,s_97,s_98,s_99,s_100,s_101,s_102,s_103,s_104,s_105,s_106,s_107,s_108,s_109,s_110,s_111,s_112,s_113,s_114,s_115,s_116,s_117,s_118,s_119,s_120,s_121,s_122,s_123,s_124,s_125,s_126,s_127
GKIRPKYJQBWNGO-UHFFFAOYSA-N,-0.5128631501584837,-0.8353682809708517,-0.4004207804884483,-0.9426641002113416,0.5598525455228383,-0.5926220949906175,-0.6503476767214744,-0.17457253736272815,-0.9867098634934492,0.5720129161076967,0.7529026308403454,0.7828990528718296,0.8831939631041645,-0.7996356190417483,0.24216816481809078,-0.8252718135884874,-0.49180098603098243,0.18345670557445026,-0.1864965129382136,0.4130258814403218,-0.9278481341228113,-0.21568647952515432,0.6555571673928888,-0.7262379265707906,-0.6319057024992334,-0.4579337682658513,-0.8440251008615152,-0.5066958359146828,-0.5460029914988801,-0.7360543985009427,0.9630480740223537,0.3523310701394699,-0.3741065647735544,-0.24055050091585883,-0.805365899339372,0.20650846364089281,0.01489956660524755,-0.5467499772513573,-0.17403745410683308,-0.31513222133456,0.295991001241574,0.1741791088948894,-0.03132102019229266,0.39598738968162595,-0.5153458398818378,-0.0608095409381873,-0.23118716011213766,0.46302039992397936,-0.26146580240539974,-0.1341251818545246,0.32834206626846507,-0.8276673384587055,-0.13377566305840605,-0.10602112158664312,-0.4873181803379195,-0.38878049408021403,0.2878588671227901,-0.23878828563170384,0.301225399942719,0.2808300796653238,0.6843890364373689,0.6751538768415355,-0.5350119793474591,-0.2889866534580172,-0.29721717028104533,-1.0,0.017868682001576014,0.35586758623371195,0.322082828290553,-0.8502716090420173,-0.2591606002121065,0.046389908004468586,-0.6271806674338319,-0.07832482270589458,-0.029082183096241776,0.6947529353364174,-0.6522341048782934,-0.2779399097072054,-0.7100554781455183,-0.8837579428353841,-0.41683335642055686,-0.3910725637525142,0.5906549199619645,-0.6781010146871447,-0.7086434306180587,-0.39187176244558497,-0.6636775073160679,-0.3984949931526688,0.27955023576351107,0.8484418914414598,0.03191091125077061,0.9177786946637772,-0.5873760164892149,0.31742713905166475,0.7780197553793022,0.12321751091191868,-0.4556976608796367,0.7952826743019534,0.48781197855646685,0.12655673044092697,0.28471234890068703,-0.308718318811253,-0.28479290069861374,0.6234757096674195,-6.510676939058824e-05,0.4195355817439488,-0.7766071458811632,0.39723243568601374,0.13789808194343156,0.4998317731114058,0.9777499573780069,0.23055476694838145,0.6923817132979581,-0.8498686870595349,-0.8646087540228731,-0.7443928282067187,-0.9121847108202975,0.4869366437540681,0.21385133492948283,0.8736276182674705,-0.7817418736500324,-0.659512202670345,-0.7445962385924676,0.745485645605599,0.12150783297120338,0.8085804809343279,-0.8083476525301934,-0.23177976076195567
GPRBEKHLDVQUJE-QSWIMTSFSA-N,-0.4760290574432998,0.3572809073898504,-0.2705236013005943,0.5158004879944622,-0.024020691587435805,-0.041804991829873156,-0.22908384304833096,0.12613326727768137,-0.26633492419300236,0.06736654915296547,0.06692604663684322,-0.5432296638500307,0.5398268428161097,-0.27018496435847195,-0.27839596358976126,-0.09237551924067566,0.272279398017633,-0.052709209563708836,0.30596478061840526,-0.03586470317921392,0.061048029141082205,-0.21013267368394195,-0.04021534146773914,0.18848802970170275,-0.3926177152410694,0.4430945990823747,0.3381567110421824,0.05464006770510654,-0.08920201994231763,0.3176647247732418,-0.03501872593907529,0.094653772372426,0.19773950761119863,-0.05252155485158716,0.35265272764421485,-0.137893067038652,-0.25052130641268516,0.04582810114552058,-0.38176700169674216,0.18325788203774995,-0.49074479110783065,0.1844028172065102,-0.5065492438356183,0.25045372544480204,-0.21824260040894194,-0.008743619646944423,0.570178903519354,-0.09112051943087673,0.16970878984301785,-0.4132847563664539,0.15589434930722113,-0.5133139305801178,-0.33234598426256645,-0.10665911457123212,0.02560066150994733,-0.023898696832346328,0.1565407374752144,-0.32749641878827707,-0.30778200564625036,-0.2869189089433851,0.0766176371009609,0.3345709970649418,0.29941426209889827,-0.2651424465757302,0.09961525292912643,-0.1256676096471223,-0.23028585963656953,-0.006364064952928072,-0.07903266304437861,0.758208761157946,0.09285621325860705,0.03232494423834634,0.4136219792865363,0.07123101696256096,-0.14093416676862164,0.2877039912301868,0.23845856786046005,0.05928502252453202,-0.18807039914443335,-0.3732421642590258,0.31832317495497986,-0.1919682774576113,-0.35047697844291203,0.46859297888293305,0.17694784506492423,0.1615560932902062,-0.17385697706493675,0.16404912081391848,0.3376057117767215,0.39785004753375686,-0.49504926203890776,-0.6776295288174303,0.1407244083171234,0.49741068264048993,-0.19941229972713914,0.541563539976922,-0.09435841182490612,-0.2599120524343689,0.4174046756843115,0.08488760768274228,-0.42319430696781546,0.32762591404202035,0.3215264140700586,-0.2595434214605198,0.08192373370189104,0.09004461544179204,-0.586756726026171,0.10765970725834989,-0.0823189252263371,-0.13977389426555215,-0.4394171920989365,0.4718200325634101,0.20420096177038127,-0.6553449929987425,0.24586734085733464,-0.013869791429018896,0.0938270057603281,-0.11463019700601648,0.33233593003996664,-0.1462030500986241,0.27315377543806707,0.06833305297097225,0.36010129410943137,-0.03218000305921476,0.06930965577890014,-0.4614129767132251,-0.2692149566207399,0.36661519069759657
GSDSWSVVBLHKDQ-JTQLQIEISA-N,-0.6497593329749124,-0.8441971780606427,-0.35868832564980246,-0.9435977748188418,0.5827958357446196,-0.6568944832191205,-0.5761669107783839,-0.3550266699694493,-0.9794381796510572,0.48184881290362847,0.9659359731474427,0.7899740335246448,0.8849156630450099,-0.8388779809978412,0.11783679994257623,-0.7439173489406943,-0.5330735519050066,0.08511304682798504,0.08342589576453496,0.5004995847333651,-0.9760705108053309,-0.12547883022741313,0.5980156491495766,-0.9398056871363747,-0.7549109159678553,-0.25044040084108676,-0.8500677920153459,-0.29568435259757514,-0.5764140428035397,-0.5377106582150206,1.0000000000000004,0.4999843193345535,-0.30788353093594745,-0.2902721839055284,-0.9150761084247089,0.1386817811817177,0.15258025588456658,-0.2843248708382622,-0.1898703608438682,-0.2082939937540853,0.10898850040737301,0.37338801886133144,-0.10183476231283528,0.20039809968752242,-0.45469048132165013,-0.29933548490683226,0.22657909739021637,0.4291289740338248,-0.4051893917665732,-0.05537774224259079,0.608114755350514,-0.9160023332685204,-0.2761281526585895,-0.12473893151245774,-0.8277242330406662,-0.43317567248853994,0.22487381510489987,-0.36021831141700555,0.2332862812487213,0.4163167125353284,0.8652291348476072,0.8744892143732369,-0.3851281316830072,-0.20522975429734702,-0.28026880066851984,-0.9836021544323579,0.18925219052897393,0.34354772076656503,0.5516239754163657,-0.6862595429417377,-0.16676958179537504,0.16741932635571516,-0.755523590333717,-0.004481157955714021,-0.13699407178369244,0.7835117861599662,-0.6608921846753166,-0.4808310311320342,-0.7650546297772133,-0.9666519907660821,-0.5323520917024519,-0.534400304302969,0.7520014690289404,-0.5985343230276589,-0.8145159389216587,-0.5728860137649264,-0.724483170332249,-0.41544319245921835,0.4547120248935723,0.8728637369963077,0.03261131938690154,0.9683710776994424,-0.5369627245095782,0.34816581149268655,0.7678253181786381,0.1550433132096928,-0.5301064462161649,0.8295178763887232,0.35945121951219516,0.02606194021123076,0.31812966795644765,-0.25913688254626366,-0.1656841237832795,0.6486267215800895,0.025205457546388643,0.3375394433422825,-0.9246656038242971,0.20656331367661257,0.2616448200534057,0.4896545961125296,0.8894529601601583,0.2097039932640815,0.8260541033526292,-0.9011258693840363,-0.7322513660516559,-0.5813301039956887,-0.6454895198334065,0.7337608940675949,0.3414900304799572,0.9999999999999998,-0.4252722288818287,-0.8021920098671596,-1.0,0.6815831010113877,0.0055561398366053005,1.0,-0.9450107701443866,-0.17357362872192128
HEFNNWSXXWATRW-UHFFFAOYSA-N,-0.5257047588532702,-0.5292838227912854,-0.3981757385093291,-0.179735581511403,0.3953211466017078,-0.15169835493636713,-0.41185134001923707,-0.04698538518702011,-0.5611753395496215,0.8434845412285903,0.6333090850770121,0.3118192639034567,0.6317071043651435,-0.9389130126196317,0.013271762325541725,-0.647728082289372,-0.1242493253975849,-0.391496100530632,-0.09767341211787067,-0.0016138484044907475,-0.6783553054708749,-0.4572084334814568,0.468081859845371,-0.46548485753709157,-0.31503137644145324,-0.28205317552267717,-0.21959653924608513,-0.3670319276042129,-0.40564150107303765,-0.4461053317063143,0.6410331776936911,-0.0942642470569443,-0.12371462525786348,-0.3896517546429521,-0.8134534836205135,0.20532470896516442,0.13151389717904138,-0.5493867976988485,-0.20491589868851512,-0.003631345776744843,-0.048442608743840765,-0.28667491939029033,0.22820096022885905,0.7813918317028432,-0.1421494162851451,0.1335888171282842,-0.07482176905026766,0.44059476424499655,-0.31965811965811985,-0.0295706790746747,-0.010769771314217635,-0.5781043119172616,-0.6317330867453124,-0.059799283388194735,-0.3604368344370299,-0.5332352777217937,0.31575917765706824,-0.6439850578296971,-0.3996051716378217,-0.33156532390888616,0.5178650696320151,0.5141552446356824,0.12353219616515243,-0.31709005105651056,0.06397479123264138,-0.9046057835954319,-0.07066728155199244,0.19771760737597754,-0.27556918480678355,-0.5894506335275755,-0.24112322402177533,-0.1099951244543804,-0.469030494821634,0.048490926675904655,-0.007627156346973085,0.6475086698427361,-0.28580112430393756,-0.016710493657928843,-0.5352209099649854,-0.7875000000000001,-0.046675439811608266,-0.32512687974822063,0.38203954606010926,-0.2811660189316608,-0.6863945759380974,0.04879435297550988,-0.30411420541038714,0.04547921476436456,0.35818376190748913,0.7392141172015134,0.22390979692912583,0.5456950647985777,0.022850040586072685,0.49535175265788567,0.6034091704139981,0.14996028228840916,-0.2654996598868741,-0.1199333316302611,0.2853942556892818,-0.4423023141372753,-0.23802641051021323,-0.06985102928118359,0.011100462873164851,0.3956343828882689,0.15250175616943756,0.43082305844959146,-0.6279172724787532,0.37762883457148877,0.03604472254297775,0.17453506705985583,0.4386173755204794,0.3717445689230538,0.4398887230664096,-0.6105663356027063,-0.6673490128669205,-0.3695589709692576,-0.7653561326208016,0.10837712126744248,0.8338416588561026,0.6183689040168207,-0.41300271879601763,-0.41577575866415206,-0.1173258502126221,0.469171307975316,0.1530299199137154,0.42410156930751053,-0.44661135767069715,0.01909430119285116
HUPFGZXOMWLGNK-UHFFFAOYSA-N,-0.5128631501584837,-0.8353682809708517,-0.4004207804884483,-0.9426641002113416,0.5598525455228383,-0.5926220949906175,-0.6503476767214744,-0.17457253736272815,-0.9867098634934492,0.5720129161076967,0.7529026308403454,0.7828990528718296,0.8831939631041645,-0.7996356190417483,0.24216816481809078,-0.8252718135884874,-0.49180098603098243,0.18345670557445026,-0.1864965129382136,0.4130258814403218,-0.9278481341228113,-0.21568647952515432,0.6555571673928888,-0.7262379265707906,-0.6319057024992334,-0.4579337682658513,-0.8440251008615152,-0.5066958359146828,-0.5460029914988801,-0.7360543985009427,0.9630480740223537,0.3523310701394699,-0.3741065647735544,-0.24055050091585883,-0.805365899339372,0.20650846364089281,0.01489956660524755,-0.5467499772513573,-0.17403745410683308,-0.31513222133456,0.295991001241574,0.1741791088948894,-0.03132102019229266,0.39598738968162595,-0.5153458398818378,-0.0608095409381873,-0.23118716011213766,0.46302039992397936,-0.26146580240539974,-0.1341251818545246,0.32834206626846507,-0.8276673384587055,-0.13377566305840605,-0.10602112158664312,-0.4873181803379195,-0.38878049408021403,0.2878588671227901,-0.23878828563170384,0.301225399942719,0.2808300796653238,0.6843890364373689,0.6751538768415355,-0.5350119793474591,-0.2889866534580172,-0.29721717028104533,-1.0,0.017868682001576014,0.35586758623371195,0.322082828290553,-0.8502716090420173,-0.2591606002121065,0.046389908004468586,-0.6271806674338319,-0.07832482270589458,-0.029082183096241776,0.6947529353364174,-0.6522341048782934,-0.2779399097072054,-0.7100554781455183,-0.8837579428353841,-0.41683335642055686,-0.3910725637525142,0.5906549199619645,-0.6781010146871447,-0.7086434306180587,-0.39187176244558497,-0.6636775073160679,-0.3984949931526688,0.27955023576351107,0.8484418914414598,0.03191091125077061,0.9177786946637772,-0.5873760164892149,0.31742713905166475,0.7780197553793022,0.12321751091191868,-0.4556976608796367,0.7952826743019534,0.48781197855646685,0.12655673044092697,0.28471234890068703,-0.308718318811253,-0.28479290069861374,0.6234757096674195,-6.510676939058824e-05,0.4195355817439488,-0.7766071458811632,0.39723243568601374,0.13789808194343156,0.4998317731114058,0.9777499573780069,0.23055476694838145,0.6923817132979581,-0.8498686870595349,-0.8646087540228731,-0.7443928282067187,-0.9121847108202975,0.4869366437540681,0.21385133492948283,0.8736276182674705,-0.7817418736500324,-0.659512202670345,-0.7445962385924676,0.745485645605599,0.12150783297120338,0.8085804809343279,-0.8083476525301934,-0.23177976076195567
HVFLCNVBZFFHBT-ZKDACBOMSA-N,-0.3381332783030396,-0.5341723125325724,-0.0205649538658383,0.29771893634684854,0.2688107842909352,0.3503527721430343,-0.1338818953450086,0.24766906118404752,0.44114718476698744,0.1742270614295074,0.1229601393033686,-0.5410179958280791,0.8814589642332948,-1.0,-0.6690945143880858,0.3838079110906518,0.29117120989740736,-0.8280833270721291,-0.6120437439498702,0.15788015868666136,0.35715418758850626,-0.30417443306067526,0.3525968669464099,0.2368938391726768,-0.6437169624043291,0.40986938871294676,0.7228920283128549,-0.2168693025931499,-0.3743260431302149,-0.022332612710130095,-0.06802873621307315,0.16468215877333225,0.6498588110401103,0.09609808586894308,-0.34110450861540564,0.7207232932437814,0.16672397685101092,-0.25315134419201873,0.10529687957909725,0.38419557621387834,0.14606357377578805,-0.2247190610799169,-0.0490418559843514,0.06712900067971916,0.5737872344899,0.17833623542678206,0.382478600542753,0.22469981005597384,-0.8162871183005412,-0.511636628901372,-0.2161714608698309,-0.2402865352505641,-0.17510225343898075,-0.6260358908730581,0.1289901920389429,-0.043095441271692625,-0.2798517825133663,-0.7679317082729851,-1.0,-0.9091245624060382,-0.45547237666744406,0.29581540478158047,0.8479703077247979,-0.1776374661165482,0.49672529755514416,-0.5462267703601311,0.18999667052004018,0.5018862789126557,-0.16386391821429613,-0.21816176261203157,0.07544463489127473,-0.2914309406475902,0.13597166283084017,0.4391886960493847,0.318980858423517,0.7759233468695489,0.11232977969862601,-0.5364537285927724,0.3194466582001225,-0.7325614602917729,0.5844438287851501,-0.024402596996571463,-0.03854045508394255,0.17232095895688837,0.18560674916488784,0.7774021741773872,-0.13490146209964615,0.16007007617831742,0.5387366130233091,0.131858511525477,0.6084168481000738,0.2198289210785197,0.06766565242316003,0.36372801585025405,0.07096646165001308,0.6745112631068448,-0.4629328782149883,-0.6702818975629727,0.3951902936059929,-0.9277364830062635,0.022880822760130905,0.10468043758453538,-0.11060729005149803,0.5490425579026615,0.41211328577873985,0.08553741166726547,0.30438579726483417,0.09570779612432445,-0.3196860435876616,-0.6250409572000009,0.28356652235650803,0.32787374520466184,0.36632698182987633,-0.14184400736444108,0.42675077320719446,0.4711869172363018,0.05559649323735916,0.12048005333925993,0.4561707477882211,0.17816491351547953,-0.06554572914309023,-0.2507266112623864,-0.08169649256282185,0.3911786958684341,-0.43947656374120875,0.4838055350015855,0.5092338544466816,-0.34163259514011207
IECPWNUMDGFDKC-MZJAQBGESA-N,0.3717278245112893,-0.213245461031506,0.49254928342006166,0.9691565422763722,-0.8039755939104678,-0.31433204915466784,-0.6288950416936328,0.9204656923458014,-0.21952931481853888,-0.3226375066296445,-0.4605087551479812,-0.5219457964558314,0.38926761002115284,-0.07415981625545376,0.9110649860253952,-0.076003682635715,0.45593112798823465,-0.9329295468080814,0.1064005626261103,-0.134124799217528,-0.0063710065844309605,0.6057991342101742,-0.5964317503299791,0.5950952360631019,-0.9787537138956581,-0.4368956526318678,0.9399003855934897,0.41600667094433125,0.36812949651168236,0.6596438598979728,0.5814780692939137,-0.21852252959908797,-0.006442779207082139,0.19127346802434608,0.8072984063202344,-0.5572347436098095,0.7957367710793346,0.10303173688414374,-0.13695816505314734,-0.030261214806207137,-0.6042621477932879,-0.891201335311136,0.23129386719113532,-0.8876755626573305,0.8963820717278066,0.2831961943784438,0.77610050538803,-0.03166127471876157,-0.07952733321860839,-0.5519186940269288,-0.8473897435114037,0.8968176809903428,-0.23844804079669207,-0.6881173806620307,-0.023388171261980423,0.40261834211688635,0.09458575038015676,0.5900326078941494,-0.6402049834294834,-0.6938577383709641,0.09891462836592366,0.6589668879833586,0.3117538395811234,0.7346177293460631,0.09232885138781688,-0.21945720998714702,0.8038419303538972,0.07550850793928521,-0.046340303879620626,0.8389777735670165,0.7342175727351521,0.9410788392362412,0.41469720943613353,-0.6754375891574351,-0.16596503130943513,-0.8413608378205084,0.6961672555973739,0.6184083096624321,-0.524798062635289,0.7805367809800325,0.6472226070092808,0.8777264816532404,0.530011879901081,0.30021918009697646,-0.2461758239010623,-0.6864709744886792,-0.07546418153404799,0.935126106188469,-0.3183055571464024,-0.004125644753583124,0.6285842496017171,-0.022526988553682292,-0.4841142681685964,-0.2821372795323074,-0.29789661817927404,-0.2001055654965968,-0.04844007574411224,0.47195558019640105,-0.17024354741364012,0.8170445657727499,-0.143559344911365,-0.21993728914092725,-0.032764487884154425,0.5976702537531553,0.32725289411012193,0.08218514788930564,-0.6252343615809094,-0.9921208660140193,0.41104881079634903,-0.056250449154797294,-0.14482143141357784,0.1547739851838911,0.3241741538028624,0.8106994329716193,0.33610203198223343,0.43872171503479473,0.051144970535673684,0.648294254917213,-0.6428204416347805,0.004864661854249275,0.9484294971205353,-0.9473096166311341,-0.2026804714807097,0.8076372712120157,-0.8802104754381921,-0.24768660703317158,-0.5779157574415901,-0.32008981860981495
IEDVJHCEMCRBQM-UHFFFAOYSA-N,-0.620653014085221,0.5753725502262512,-1.0,0.5383462001053259,0.9981794535179493,-0.9734068252678589,-0.48113689558019934,-1.0,-0.7034575446478935,0.4440707578073816,0.18882975432888655,0.08646836293354404,0.6240909094396572,0.21876444728826172,-0.7216022419184314,-0.8554231194993369,-0.9393807348565927,-0.39268232004535863,0.5473276986313037,-0.2593582549526343,0.048141621506257115,-0.48584988300999027,0.21287034201397273,-0.31649110229163996,-0.842016402146063,-0.012342031039630275,0.592823633865078,-0.1265764669439774,0.2444347987846468,-0.17403234790038424,-0.32523883269106313,0.6299069858097304,0.25630586771855013,-0.8986312771916951,-0.13829343458421284,-0.2658834657767095,-0.6732813432642151,0.9781532146359715,-0.46534633540153925,-0.3263530797847016,-0.23099996816476964,0.9999999999999998,-1.0,0.4333946158619091,-0.8133925896334764,-0.9225607790471759,0.6566137080364597,0.8889425518641679,0.09948947398611807,-0.051268345154735995,0.2790424833106735,-0.36303826951308976,-0.025248685847027386,-0.5533612057565052,-0.6068093613852065,0.7206915922315943,-0.563636222396144,-0.6733562609768631,-0.37836013256413414,0.8006147876843677,0.8040793601829771,-0.22397700396090375,-0.9560927179646517,-0.8379799475282771,-0.6592218011733916,-0.3727974923295666,-0.4539404705527142,-0.11070090255602705,1.0000000000000002,0.3380300835826211,-0.1375564533323732,0.2663575835209117,0.1341016973532797,-0.21925775079555865,-1.0,0.05259819501802898,-0.9635339935207029,0.10324622549838669,-0.6292059786828181,-0.6378911920797735,-1.0,-0.29785164188125934,0.19162537440755945,-0.29971399475310656,-0.20051886235289296,-0.9422104136773757,-0.36961950584039577,-0.9852564445056846,0.2810484317431228,0.8078105808975257,-0.5343077316352591,-0.287899023623607,0.17436658778106057,0.0899369170904964,-0.8844316671224948,0.9754628158603275,0.3824066527353063,-0.36674300572439356,0.8523875457095182,0.39932884199726293,-0.19777925252707035,0.08931285737701633,0.7188673896501421,-0.9870931313936495,-0.2228262049035677,-0.9636174433812169,-0.10566822383557059,0.9956534019776773,0.9578757095912124,1.0,-0.0988685420152482,0.3724846464249404,0.8213466920927803,-0.35645952601381775,0.1537474670798803,-0.924047507766072,-0.83608348117719,0.13728827012525213,0.03707867404518894,0.3902771822222484,0.5429404910598274,-0.1730999369596019,-0.528019067991282,0.18549464961020268,-0.4903209493100138,0.0032483208438207622,-1.0,0.9999999999999998
IVBHGBMCVLDMKU-GXNBUGAJSA-N,0.24992985447745653,-0.11400450387213779,0.30594434881251525,0.7962703608905323,-0.5926796413229793,-0.4375992313023526,-0.7065696059015023,0.9582660391379736,-0.30445620557896325,-0.14311608897763073,-0.17974258662069048,-0.6902329126057221,0.6016259476446699,-0.3277722623351895,0.9362237611651036,-0.10541818739793296,0.5948911288126261,-0.9443718029300618,0.15239363569498943,-0.21476241267806928,-0.11700069507133853,0.40736367635526727,-0.5078738253735434,0.6288766554289535,-0.842329671924103,-0.14881872666127482,0.7942920996496708,0.36633441012478973,-0.0011358016475930266,0.9271764815949346,0.7005114421664546,-0.4006468640867332,-0.1375926434405732,0.17094934438752446,0.7725984131308314,-0.5486121980041572,1.0,0.12483363159331501,-0.4694441754197518,-0.1925420227402943,-0.9561876486381009,-0.9821328378600127,0.07466508240802416,-0.784236739354415,0.8708174110498458,0.12497837432151382,0.9510198504119757,-0.046672114090969274,0.1282548423488019,-0.6944019716533615,-0.7005655275660316,0.6494130307079947,-0.5334917711217845,-0.5293997967967226,-0.3615149030885096,0.019238939798714442,0.12221106620652944,0.45329503946439753,-0.3382431160754473,-0.8372327272936122,0.18573412683484697,0.8713126549454309,0.3325898936544657,1.0,0.2851039629528612,-0.4191069623113426,0.9842418401890982,-0.021407637461178353,0.08931386831543231,0.777798353994223,0.46535331271338765,0.9518511077469988,0.260317174913694,-0.7409349696194845,-0.13891823955332622,-0.7236784953427604,0.9588738109054165,0.4118830898109951,-0.39074301638636233,0.5045425878769128,0.6944486771020915,0.9651406359098346,0.48607780050222227,0.46234850434763164,-0.5799390617963849,-0.6135028818794233,-0.05538401918080538,0.7242496759117355,-0.02474161464597291,0.33834100055639793,0.6186016529632014,-0.11128555528291928,-0.40543608387679475,0.02403036796485282,-0.08970061632203935,0.1808033847851899,-0.12407081706816359,0.5643288319295645,-0.0031153477473638835,0.9329369311480178,-0.37485377485827404,0.020021957055207484,0.14344936342028025,0.5379825959877773,0.48893013586754774,0.2362246947620658,-0.7366852381839426,-0.9255700592908531,0.3397925651515676,0.1173458414972853,-0.20551170839415978,0.3753114998337859,0.29347187047756895,0.5610851844154319,0.38512305443504113,0.596122328428078,-0.09195563747893998,0.9756512628387283,-0.39214946173171716,-0.015785753786008216,0.9121574610413017,-0.9527623030793223,-0.2977050783044631,0.79914155719082,-0.6408616827741763,-0.5790381884826026,-0.8854499390336035,-0.17308012721520577
JFPVXVDWJQMJEE-IZRZKJBUSA-N,-0.2952809712846859,-0.443364096331325,-0.06033535809211004,0.10492570847735146,0.16102170830391876,0.16418607260284135,-0.27821436739381145,0.2577986954008752,-0.03779460742717265,0.19317380588400468,0.28007709799923247,-0.2896538719903833,0.7191608682053017,-0.7014255308896858,-0.3285798242295275,0.06893981740264576,0.1191083618312676,-0.5312492105849831,-0.2734406635488954,0.08016880483311345,0.036680154703844836,-0.15438294942333794,0.30641736915910434,0.02658017894991399,-0.5355610661724699,0.2049823289732644,0.3026866649744683,-0.1523779759270733,-0.3122849576607628,-0.062340781337971496,0.13163845286682507,0.18043639145389073,0.2816807783615254,0.0453740235631695,-0.18072771232037033,0.41595649359836107,0.19289634858433047,-0.38687170776588103,-0.007017142253409492,0.25893795240516143,-0.020012569020547932,-0.07464841088584784,-0.05857609528501817,0.09559923341933829,0.25970711758923937,0.10747122073376714,0.348019549357002,0.19568314888326,-0.46641427178339945,-0.36679181829796526,0.0041398695406424935,-0.36150950539439763,-0.26128925323210606,-0.4720841648382975,-0.06132361457417432,-0.136695811767531,-0.027846321460268664,-0.4583464708163173,-0.5351867763184814,-0.5626083853903601,-0.0663241669362665,0.38401034394323663,0.5175160634917553,-0.11616825787348001,0.2756912970560754,-0.5190628133472437,0.17521171149745968,0.3723342519283204,-0.01687257117438845,-0.10078181065650194,0.04181215543045774,-0.09520929655218308,0.029746835443038022,0.2772438326660083,0.1927170806037215,0.5783646918500029,0.06638527803973437,-0.3640506197693527,-0.003113254597899018,-0.5952024679311742,0.35740753566976025,-0.12046588576133067,0.11046401252156501,0.08695103059408837,-0.0338467875325531,0.3112654733821345,-0.22755162433856368,0.10648654576744948,0.4352774755168662,0.27805626492320035,0.316009509722219,0.18244098278887788,-0.10150111305466952,0.2973751147502795,0.22296050832257375,0.466762546616051,-0.39391381349544374,-0.19394102169138538,0.3196329037526183,-0.4903594719852079,0.029616927622304334,0.03653337955871283,-0.11261280596627796,0.5029887958903503,0.2667287275053257,0.16397033188154708,-0.16004874720882906,0.040272636784010774,-0.16048811689956144,-0.336750648168306,0.22763958469760748,0.28130952467612513,0.4001321554912367,-0.27464285189453813,0.16048519143543638,0.2274056325140369,-0.039286488620164706,0.29492483291794336,0.33854740802918326,0.2819699958302897,-0.06624968215514178,-0.3035184064405555,-0.1822033306502891,0.43372672183040173,-0.2586346172349981,0.2865636079502438,0.06531662116148884,-0.2574495187692514
