feature,importance_split,importance_gain,importance_gain_norm
cos_elem_1719,15.8,42.94046293795109,0.0008069191912289784
euc_elem_2892,19.0,42.91758147478104,0.0008064892123584201
euc_elem_401,15.0,42.90525625050068,0.0008062576019069353
cos_elem_780,21.0,42.89922073483467,0.0008061441850248933
euc_elem_2637,17.0,42.84075576066971,0.0008050455357220996
cos_elem_1545,14.0,42.80914312005043,0.0008044514842225157
euc_elem_1996,18.0,42.80058202147484,0.0008042906076444352
cos_elem_169,18.0,42.634851422905925,0.0008011762676627643
cos_elem_2482,11.2,42.51575162410736,0.000798938194136148
cos_elem_1692,9.6,42.475162914395334,0.0007981754681063615
euc_elem_1827,13.4,42.24999634623528,0.0007939442322826105
cos_elem_2944,11.2,42.236837048828605,0.0007936969482783397
euc_elem_2576,8.2,42.196039819717406,0.0007929303038393554
euc_elem_1748,24.4,42.04080938994885,0.0007900132786311277
cos_elem_465,14.4,41.765422070026396,0.0007848383154783633
cos_elem_2869,17.6,41.757046695053575,0.0007846809289404242
cos_elem_2494,13.4,41.66372095942497,0.000782927190811818
euc_elem_793,18.8,41.55415511727333,0.0007808682754046163
euc_elem_2287,15.6,41.512897005677225,0.0007800929702550452
cos_elem_2483,13.2,41.31116124987602,0.000776302036441679
euc_elem_783,18.4,41.280700016021726,0.0007757296216956837
euc_elem_194,20.8,41.26023191511631,0.0007753449937178145
euc_elem_2665,18.4,41.24192677140236,0.0007750010111253974
euc_elem_109,18.2,41.177123576402664,0.0007737832566318381
cos_elem_418,14.8,41.11166467070579,0.0007725531802975428
cos_elem_1202,14.8,41.06680991947651,0.0007717102886026627
cos_elem_1809,9.2,41.04601803421974,0.0007713195762049002
cos_elem_1555,12.8,40.857114541530606,0.0007677697809043393
euc_elem_2935,17.2,40.76657286584377,0.0007660683596638811
cos_elem_1351,12.4,40.760439220070836,0.0007659530987619776
cos_elem_2104,13.2,40.69205937683582,0.0007646681333930832
cos_elem_133,18.2,40.60378387570381,0.0007630092971555303
cos_elem_2229,12.0,40.577704870700835,0.0007625192314183381
euc_elem_1216,11.0,40.34922395646572,0.0007582257137915657
euc_elem_1531,11.0,40.23361284732819,0.0007560531982596036
cos_elem_982,11.8,40.228365963697435,0.0007559546010204002
euc_elem_298,21.0,40.19784368276596,0.0007553810391033041
euc_elem_133,21.0,40.19004621505737,0.0007552345123565817
euc_elem_1372,16.6,40.17908836603165,0.0007550285970480714
cos_elem_1462,16.0,40.124789983034134,0.0007540082445810589
cos_elem_1863,15.2,40.1059488773346,0.0007536541904155298
euc_elem_2741,14.8,40.06422128677368,0.0007528700630139225
cos_elem_827,20.2,40.05685042142868,0.0007527315528001075
cos_elem_1337,12.0,40.02506934851408,0.0007521343361913883
cos_elem_3195,17.8,39.97480410039425,0.0007511897727054663
euc_elem_1732,12.8,39.969347620010375,0.0007510872368118809
cos_elem_2069,12.0,39.759237518906595,0.0007471389358097076
cos_elem_2183,16.4,39.62212558090687,0.0007445623857087352
euc_elem_2843,19.2,39.57127459049225,0.0007436068151989843
cos_elem_567,10.8,39.54915006756782,0.0007431910604324299
euc_elem_1547,23.2,39.53459767699242,0.0007429175980049167
euc_elem_1788,14.0,39.30604538023472,0.0007386227389876831
cos_elem_702,14.4,39.269337648153304,0.0007379329426637405
cos_elem_1022,16.2,39.184937092661855,0.0007363469227814014
euc_elem_382,21.2,39.168450178205966,0.0007360371075915225
euc_elem_917,14.0,39.073960745334624,0.0007342615017518184
cos_elem_715,15.6,38.96367304474116,0.0007321890214831734
euc_elem_1226,17.4,38.93206065893173,0.0007315949747718695
euc_elem_1595,22.4,38.896399015188216,0.0007309248361017532
euc_elem_2310,12.0,38.872575151920316,0.0007304771480433393
euc_elem_2402,11.2,38.766586841642855,0.000728485460116444
cos_elem_577,16.0,38.679118123650554,0.0007268417846096808
euc_elem_2437,15.2,38.66064445972442,0.0007264946352560315
euc_elem_2781,13.6,38.43269180059433,0.0007222110443779001
euc_elem_1035,13.6,38.343483889102934,0.0007205346866754719
cos_elem_1469,6.8,38.33497183918953,0.0007203747317993042
cos_elem_1064,14.0,38.058746185898784,0.0007151840150370713
euc_elem_789,16.4,38.020365464687345,0.0007144627806022337
euc_elem_2575,14.4,38.00679277181625,0.0007142077282435721
euc_elem_1726,13.4,37.934992370009425,0.0007128584851709113
cos_elem_1683,10.6,37.924660459160805,0.0007126643322304117
euc_elem_2184,17.2,37.92108108699322,0.0007125970701680825
cos_elem_2241,14.6,37.90238773673773,0.0007122457925609613
cos_elem_154,12.0,37.85046872496605,0.0007112701522412762
euc_elem_2931,15.4,37.80410575568676,0.0007103989187446119
cos_elem_383,12.8,37.59073634147644,0.0007063893700959077
euc_elem_2693,18.4,37.50033867955208,0.0007046906551017447
cos_elem_423,19.6,37.460810616612434,0.0007039478603017865
euc_elem_1493,19.0,37.365194433927535,0.0007021510810515956
euc_elem_2940,15.4,37.34601801335812,0.0007017907257894993
cos_elem_271,11.4,37.31639130711555,0.0007012339931367896
euc_elem_1566,14.2,37.30625764429569,0.0007010435655901978
euc_elem_2743,11.8,37.29772475361824,0.0007008832190831225
euc_elem_607,18.2,37.07580235004425,0.0006967129462412513
cos_elem_2323,11.2,37.06147138476372,0.0006964436447451216
euc_elem_395,16.6,36.97017898485065,0.0006947281162094918
cos_elem_1316,11.8,36.96489070653915,0.0006946287410987885
euc_elem_1124,12.6,36.80529434680939,0.0006916296731636729
cos_elem_2903,19.0,36.77588081359863,0.0006910769463692761
cos_elem_2824,16.2,36.61877594292164,0.000688124697452724
euc_elem_3030,5.0,36.61160601973533,0.0006879899632597781
cos_elem_2360,8.4,36.59136480093002,0.0006876095987552903
cos_elem_731,12.0,36.573991775512695,0.0006872831321394271
euc_elem_1727,19.6,36.554852694272995,0.000686923478542373
euc_elem_705,11.4,36.53499149978161,0.0006865502552955955
cos_elem_1662,11.2,36.46467617750168,0.0006852289192152856
euc_elem_2069,9.2,36.44951395988464,0.0006849439971734702
cos_elem_1831,13.4,36.3987848252058,0.0006839907165256592
euc_elem_2569,12.4,36.39031695127487,0.0006838315917860482
euc_elem_534,15.8,36.35922900438309,0.0006832474001111905
euc_elem_1883,15.8,36.28288480639458,0.000681812771924137
cos_elem_1952,11.4,36.15655994415283,0.0006794389280319667
cos_elem_2866,15.0,35.99345563352108,0.0006763739401530257
cos_elem_2812,10.6,35.953385001420976,0.0006756209496206932
euc_elem_3000,12.6,35.889646011590955,0.0006744231932248734
euc_elem_2906,17.8,35.81810293197632,0.0006730787856430528
cos_elem_2474,10.2,35.794607013463974,0.000672637260185105
cos_elem_983,18.4,35.701874774694446,0.0006708946748008514
euc_elem_1273,14.0,35.624293020367624,0.0006694367909735162
cos_elem_945,14.6,35.58966639339924,0.0006687861019050568
cos_elem_2282,22.4,35.509226579964164,0.0006672745106282362
cos_elem_2021,11.8,35.376462262868884,0.000664779659198027
euc_elem_1460,12.8,35.3448141425848,0.0006641849409794449
euc_elem_1507,10.0,35.28332905769348,0.000663029539021044
euc_elem_994,14.2,35.15500105619431,0.0006606180529750884
cos_elem_1421,14.2,35.126907353103164,0.0006600901278754058
euc_elem_2090,15.4,35.10038406550884,0.0006595917133658727
euc_elem_2487,15.4,34.98709837049246,0.00065746289604193
euc_elem_1912,17.2,34.96461310237646,0.0006570403623028562
cos_elem_2511,18.2,34.88788281157613,0.000655598478821422
cos_elem_77,12.6,34.859928435087205,0.0006550731718888828
cos_elem_2886,13.6,34.85495019555092,0.0006549796228969642
euc_elem_3016,12.4,34.7403195977211,0.000652825532722748
euc_elem_647,14.2,34.71111185252666,0.0006522766730105467
cos_elem_2401,11.8,34.67309059500694,0.0006515621934668199
euc_elem_2183,15.6,34.66933709383011,0.0006514916592450939
euc_elem_2634,14.4,34.5671573638916,0.0006495715405644658
cos_elem_1780,20.2,34.54527090787887,0.0006491602594515868
euc_elem_2395,16.6,34.48429822325706,0.0006480144863043997
euc_elem_311,15.0,34.45601684451103,0.0006474830344824302
cos_elem_1087,15.0,34.39997256994248,0.0006464298739523907
